Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-23 13:33:33,2023-05-23 13:33:37,"4,107s",PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-23 13:33:37,2023-05-23 13:33:38,"0,327s",PASSED
"navigateToUrl(""https://demoqa.com/webtables"")",Chrome 113.0.0.0,,,2023-05-23 13:33:38,2023-05-23 13:33:43,"4,712s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Add""))",Chrome 113.0.0.0,,,2023-05-23 13:33:43,2023-05-23 13:33:46,"3,553s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_First Name_firstName""), Nombre)",Chrome 113.0.0.0,,,2023-05-23 13:33:46,2023-05-23 13:33:48,"1,957s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Last Name_lastName""), Apellido)",Chrome 113.0.0.0,,,2023-05-23 13:33:48,2023-05-23 13:33:50,"1,628s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Email_userEmail""), Email)",Chrome 113.0.0.0,,,2023-05-23 13:33:50,2023-05-23 13:33:51,"1,624s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Age_age""), Edad)",Chrome 113.0.0.0,,,2023-05-23 13:33:51,2023-05-23 13:33:53,"1,660s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Salary_salary""), Salario)",Chrome 113.0.0.0,,,2023-05-23 13:33:53,2023-05-23 13:33:54,"1,441s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Chrome 113.0.0.0,,,2023-05-23 13:33:54,2023-05-23 13:33:56,"1,700s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Chrome 113.0.0.0,,,2023-05-23 13:33:56,2023-05-23 13:33:57,"1,268s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Chrome 113.0.0.0,,,2023-05-23 13:33:57,2023-05-23 13:33:59,"2,044s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Chrome 113.0.0.0,,,2023-05-23 13:33:59,2023-05-23 13:34:01,"1,990s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-23 13:34:01,2023-05-23 13:34:03,"1,726s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 13:34:03,2023-05-23 13:34:04,"1,232s",PASSED
"verifyMatch(TextoaBuscar, ""Alejandro"", true)",Chrome 113.0.0.0,,,2023-05-23 13:34:04,2023-05-23 13:34:04,"0,078s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 13:34:04,2023-05-23 13:34:06,"1,099s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 13:34:06,2023-05-23 13:34:06,"0,003s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 13:34:06,2023-05-23 13:34:06,"0,014s",PASSED
